npi,provider_type,state,entity_code,anomaly_score_raw,isolation_forest_anomaly_flag,risk_score_0_100,risk_category,lof_anomaly_flag,leie_excluded_match,top_risk_reasons
1003015843,Ambulatory Surgical Center,CA,O,0.0017560298037903044,1,49.43,Medium,0,0,unusually high total submitted charges (z=70.0 vs. population median); unusually high total Medicare payment received (z=53.2 vs. population median); unusually high 5-year average total payment (z=48.2 vs. population median)
1003092438,Mass Immunizer Roster Biller,NV,O,0.001460287578697761,1,49.36,Medium,0,0,unusually high payment-to-charge ratio (z=7.9 vs. population median); unusually high 5-year average payment-to-charge ratio (z=7.5 vs. population median); unusually high allowed-to-charge ratio (z=5.1 vs. population median)
1003059395,Diagnostic Radiology,CA,I,0.0012412899124768506,1,49.31,Medium,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=58.2 vs. population median); unusually high 5-year average total services (z=27.7 vs. population median); unusually high total services billed (z=26.7 vs. population median)
1003030636,Mass Immunizer Roster Biller,TX,O,0.0011731170930801005,1,49.29,Medium,0,0,unusually high payment-to-charge ratio (z=7.7 vs. population median); unusually high 5-year average payment-to-charge ratio (z=6.5 vs. population median); unusually high year-over-year payment-per-service change (z=5.7 vs. population median)
1003072000,Pathology,NC,I,0.001117397036986878,1,49.28,Medium,0,0,unusually high total services billed (z=41.7 vs. population median); unusually high total beneficiaries served (z=41.2 vs. population median); unusually high services per billing code (z=39.1 vs. population median)
1003037219,Centralized Flu,FL,O,0.0009420920556824086,1,49.24,Medium,0,0,unusually high payment-to-charge ratio (z=7.7 vs. population median); unusually high 5-year average payment-to-charge ratio (z=7.3 vs. population median); unusually high allowed-to-charge ratio (z=5.0 vs. population median)
1003099631,Physical Therapist in Private Practice,UT,I,6.528519879933636e-05,1,49.03,Medium,0,0,unusually high year-over-year payment change (z=85.3 vs. population median); unusually high year-over-year beneficiary count change (z=73.2 vs. population median); unusually high year-over-year service volume change (z=55.7 vs. population median)
1003014762,Dermatology,AL,I,-0.00012124394062729138,0,48.98,Medium,0,0,unusually high 5-year average total services (z=49.9 vs. population median); unusually high total services billed (z=48.2 vs. population median); unusually high 5-year average total payment (z=18.0 vs. population median)
1003042912,Diagnostic Radiology,NE,I,-0.0004183945603467576,0,48.91,Medium,0,0,unusually high total services billed (z=47.9 vs. population median); unusually high total beneficiaries served (z=29.1 vs. population median); unusually high 5-year average total services (z=23.6 vs. population median)
1003086380,Centralized Flu,FL,O,-0.001022725746126718,0,48.76,Medium,0,0,unusually high payment-to-charge ratio (z=7.7 vs. population median); unusually high 5-year average payment-to-charge ratio (z=5.6 vs. population median); unusually high allowed-to-charge ratio (z=4.9 vs. population median)
1003072323,Centralized Flu,PA,O,-0.001341305887252009,0,48.69,Medium,0,0,unusually high year-over-year payment-per-service change (z=14.8 vs. population median); unusually high multi-year payment trend (z=8.5 vs. population median); unusually high payment-to-charge ratio (z=7.8 vs. population median)
1003104779,Pharmacy,FL,O,-0.0025569485170416906,0,48.4,Medium,0,0,unusually high multi-year payment trend (z=11.5 vs. population median); unusually high payment-to-charge ratio (z=7.9 vs. population median); unusually high 5-year average payment-to-charge ratio (z=6.9 vs. population median)
1003130188,Ambulance Service Provider,VA,O,-0.0026266436838975338,0,48.38,Medium,0,0,unusually high services per beneficiary (z=44.9 vs. population median); unusually high services per billing code (z=40.7 vs. population median); unusually high 5-year average services per beneficiary (z=38.6 vs. population median)
1003038324,Centralized Flu,MS,O,-0.0031241503647215785,0,48.26,Medium,0,0,unusually low payment-to-charge-ratio deviation from specialty peers (z=-8.4 vs. population median); unusually high year-over-year payment-per-service change (z=7.7 vs. population median); unusually high payment-to-charge ratio (z=7.3 vs. population median)
1003070004,Hematology-Oncology,TX,I,-0.0032956626855479287,0,48.22,Medium,1,0,unusually high 5-year average total services (z=47.9 vs. population median); unusually high total services billed (z=36.9 vs. population median); unusually high 5-year average services per beneficiary (z=36.5 vs. population median)
1003020819,Chiropractic,NY,I,-0.003467753311879318,0,48.18,Medium,0,0,unusually high services per beneficiary (z=116.3 vs. population median); unusually high 5-year average services per beneficiary (z=88.5 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=10.7 vs. population median)
1003118795,Licensed Clinical Social Worker,KY,I,-0.003651021204352123,0,48.13,Medium,0,0,unusually high 5-year average services per beneficiary (z=43.2 vs. population median); unusually high services per beneficiary (z=42.0 vs. population median); unusually high payment-to-charge ratio (z=5.6 vs. population median)
1003063520,Centralized Flu,FL,O,-0.0038268641221602673,0,48.09,Medium,0,0,unusually high payment-to-charge ratio (z=7.7 vs. population median); unusually high 5-year average payment-to-charge ratio (z=7.1 vs. population median); unusually high allowed-to-charge ratio (z=5.0 vs. population median)
1003069113,Nurse Practitioner,MS,I,-0.004289576667705908,0,47.98,Medium,1,0,unusually high services-per-beneficiary deviation from specialty peers (z=48.9 vs. population median); unusually high services per beneficiary (z=38.3 vs. population median); unusually high 5-year average services per beneficiary (z=34.9 vs. population median)
1003002254,Centralized Flu,TN,O,-0.005007592662337856,0,47.81,Medium,0,0,unusually high year-over-year payment-per-service change (z=36.1 vs. population median); unusually high payment-to-charge ratio (z=7.6 vs. population median); unusually high 5-year average payment-to-charge ratio (z=5.9 vs. population median)
1003048505,Centralized Flu,WA,O,-0.005224497748328671,0,47.75,Medium,0,0,unusually high year-over-year payment-per-service change (z=8.2 vs. population median); unusually high payment-to-charge ratio (z=7.7 vs. population median); unusually high 5-year average payment-to-charge ratio (z=5.8 vs. population median)
1003115619,Orthopedic Surgery,CA,I,-0.005439987397690249,0,47.7,Medium,1,0,unusually high multi-year service-volume trend (z=141.8 vs. population median); unusually high year-over-year service volume change (z=21.6 vs. population median); unusually high services per beneficiary (z=17.1 vs. population median)
1003064577,Ophthalmology,ID,I,-0.005490382869977495,0,47.69,Medium,0,0,unusually high total Medicare payment received (z=28.7 vs. population median); unusually high 5-year average total payment (z=28.6 vs. population median); unusually high total submitted charges (z=19.9 vs. population median)
1003061508,Nurse Practitioner,CA,I,-0.005796193250470094,0,47.62,Medium,1,0,unusually high charge-per-service deviation from specialty peers (z=20.1 vs. population median); unusually high submitted charge per service (z=12.8 vs. population median); unusually high payment-per-service deviation from specialty peers (z=7.1 vs. population median)
1003001322,Mass Immunizer Roster Biller,MO,O,-0.006152492433146639,0,47.53,Medium,0,0,unusually high payment-to-charge ratio (z=7.9 vs. population median); unusually high multi-year payment trend (z=7.5 vs. population median); unusually high 5-year average payment-to-charge ratio (z=6.2 vs. population median)
1003044199,Family Practice,GA,I,-0.00623875036728172,0,47.51,Medium,0,0,unusually high total services billed (z=51.3 vs. population median); unusually high 5-year average total services (z=37.1 vs. population median); unusually high total beneficiaries served (z=31.6 vs. population median)
1003051582,Centralized Flu,FL,O,-0.008220630571568854,0,47.03,Medium,0,0,unusually high year-over-year payment-per-service change (z=10.0 vs. population median); unusually high payment-to-charge ratio (z=7.6 vs. population median); unusually high 5-year average payment-to-charge ratio (z=7.0 vs. population median)
1003031261,Hand Surgery,TN,I,-0.008744901568747743,0,46.91,Medium,0,0,unusually high year-over-year service volume change (z=22.5 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=20.0 vs. population median); unusually high multi-year service-volume trend (z=14.0 vs. population median)
1003064395,Diagnostic Radiology,DC,I,-0.009038943816474743,0,46.84,Medium,0,0,unusually high total services billed (z=45.3 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=43.4 vs. population median); unusually high 5-year average total services (z=34.0 vs. population median)
1003118696,Mass Immunizer Roster Biller,MN,O,-0.009557640413809576,0,46.71,Medium,0,0,unusually high year-over-year payment-per-service change (z=15.0 vs. population median); unusually high payment-to-charge ratio (z=7.9 vs. population median); unusually high multi-year payment trend (z=7.0 vs. population median)
1003047846,Centralized Flu,WA,O,-0.010445571926274932,0,46.5,Medium,0,0,unusually high year-over-year payment-per-service change (z=7.9 vs. population median); unusually high payment-to-charge ratio (z=7.8 vs. population median); unusually high 5-year average payment-to-charge ratio (z=5.6 vs. population median)
1003007469,Pain Management,TX,I,-0.010998045198551742,0,46.36,Medium,1,0,unusually high total submitted charges (z=40.3 vs. population median); unusually high total services billed (z=18.8 vs. population median); unusually high 5-year average total services (z=14.4 vs. population median)
